4,2|3,1,1056;3,0,766;0,0,516;0,1,286;3,2,1089;3,0,1008|1
5,3|0,0,247;5,2,160;0,1,379;5,2,215;0,2,303;5,2,82;2,0,27;5,2,224;5,0,17;2,0,183;0,0,225;0,1,274;5,0,109|0
5,8|2,0,186;0,0,337;5,0,113;0,0,487;3,0,1013;4,0,781;4,0,1078;3,0,1206;4,0,696;3,0,1023;5,0,108;4,0,660;0,0,403;3,0,972;4,0,980;4,0,1060;0,0,221;5,0,126;4,0,875;3,0,1395;4,0,719;3,0,1154;2,0,183;3,0,1689;3,0,1670;3,0,1224;4,0,993|1
5,9|0,2,351;0,0,225;4,2,432;4,0,461;0,1,668;4,1,682|0
6,13|3,0,882;1,0,558;1,1,597;1,0,495;5,2,209;4,2,555;4,2,928;1,0,558;1,2,1025;5,0,51;1,1,731;5,2,341;5,2,239;4,0,663;1,0,945;3,0,1025;5,1,232;4,1,799|1
0,23|2,0,31;4,0,383;2,0,33;2,0,119;4,0,622;4,0,129;2,0,233;2,0,105|1
8,1|3,0,1115;2,0,145;5,1,145;3,0,508;3,1,858;2,1,196;2,0,145;5,1,84|1
3,9|0,0,422;1,1,1842;0,1,287;2,1,287;1,0,461;2,0,172;2,0,273;5,0,140;1,0,796;1,1,1623;0,0,211;2,1,172;4,1,1785;2,1,145;5,1,312|1
0,50|0,0,485;4,0,1356;0,0,305;0,0,303;0,0,218;2,0,351;2,0,156;2,0,156;4,0,616;3,0,1505;3,0,1505;4,0,722;0,0,193;3,0,1505;2,0,260;0,0,185;0,0,394;2,0,300;0,0,328;3,0,1269;2,0,273;4,0,497;3,0,1477;4,0,760;5,0,51|1
8,1|5,0,50;3,0,1185|0
0,96|4,1,609;4,0,745;0,1,315;0,2,577;4,0,854;2,0,156;4,2,704;4,0,979;0,2,477;2,0,183;4,2,881;2,1,156;2,0,256;5,1,215;4,0,627|1
5,11|3,0,480;0,0,193;3,1,1358;0,0,249;3,1,1248;0,1,379;0,0,221;3,0,569;0,0,221;3,1,652;0,0,212;3,0,947;3,0,924;3,0,571;0,1,372;3,0,604;3,1,1066;3,1,1215;0,1,368;0,0,113;3,0,603|1
8,3|2,1,196;3,0,499;2,1,233;3,1,814;2,1,183;3,1,1025;3,0,894|0
4,9|1,0,537;0,0,249;1,0,555;1,0,953;2,0,44;0,0,49;1,0,944;1,0,985;0,0,308;0,0,512;0,0,285;1,0,353;1,0,367;1,0,649;0,0,440;1,0,542;0,0,225;1,0,585;0,0,188;1,0,393;2,0,211;1,0,638;1,0,382;2,0,183;1,0,248;1,0,447;0,0,33;0,0,365;1,0,433;2,0,265|1
7,2|4,1,519;4,1,873;3,1,2180;4,1,800|1
3,9|0,1,607;0,1,595;0,0,642;3,1,2191;0,1,609;2,0,379;3,0,1565;3,1,2144;0,1,642;2,1,132;0,1,575;3,1,2365;0,0,332;0,0,544;3,1,2462|1
2,1|3,1,1439;1,2,1040;3,1,1330|1
5,12|0,0,72;4,1,408;0,0,456;2,0,169;5,0,8;0,0,33;5,0,70;4,1,914;5,0,15;2,0,379;2,0,169;5,0,82;4,0,1191;5,0,77;0,0,184;0,0,185;5,1,233|0
6,4|5,0,126;1,0,775;1,1,807;1,1,1262;5,0,187;1,0,1090;0,1,702;5,0,123;1,1,1410;5,1,118;0,0,549;5,0,52;5,0,29;1,1,926;0,1,351;0,1,389;1,0,584;0,1,354;1,0,352;1,1,1224;1,1,770|0
3,17|2,0,196;2,0,365;2,1,389;5,0,110;3,0,1629;5,1,186;2,1,237;1,1,1493;5,0,109;1,1,1259;3,1,1390;2,1,156;5,1,194;1,1,2017;5,1,200;1,1,607;5,1,211;3,1,1859|1
4,10|3,0,551;5,0,52;3,0,690;5,0,127|0
6,3|3,0,1262;3,0,590;1,0,288;3,0,320;0,0,278;0,0,249;2,0,328;2,0,261;0,0,471;3,0,1039;2,0,209;3,0,1177|1
3,1|3,1,1308|1
4,1|3,1,1119;5,1,202;5,0,50;5,1,3;3,0,724|1
2,4|4,0,289;1,0,335;1,0,685;0,1,147;1,0,352;4,0,627;0,0,119;5,1,153;5,1,144;5,0,78;1,0,239;5,1,147;5,1,34;4,0,221;5,1,101;4,1,224;0,0,39;4,1,519;4,1,471;5,1,95;5,1,115|1
4,2|0,1,640;2,0,145;2,0,147;2,0,196;5,0,52|0
7,2|2,0,183;2,0,151;2,0,183;2,2,183;2,1,260;2,2,196|0
0,13|5,0,115;5,0,52|0
3,5|4,0,805;1,0,441;4,0,209;2,0,233|0
4,3|1,0,1022;3,0,737;1,0,727;3,0,1408;5,1,144;0,0,285;5,1,151;5,0,159;5,1,151;2,0,196;3,0,1227;0,0,544;1,0,683;0,0,269;3,1,1386|1
1,1|5,0,70;4,1,807|1
2,5|2,1,132;0,0,574;5,0,112;5,1,91;3,0,820;0,0,609;5,0,119;0,1,130;2,0,119;3,0,976;5,0,35;0,0,147;0,0,33|0
1,32|1,0,1153;4,0,765;4,0,855;4,0,396;4,0,692;4,0,919;4,0,980;1,0,1094;4,0,470;4,0,855;1,0,976;4,0,492;4,0,490|0
3,8|3,1,831;1,0,449;1,2,1140;5,0,188;5,2,65|1
8,1|1,0,1922;5,0,91;5,0,94;5,0,71;1,1,1811;5,0,226;1,2,1702;5,1,135;1,0,472;5,1,318;5,2,126;5,1,249;1,0,1863;1,1,1557;5,1,252|1
4,4|5,0,110;3,0,695;2,2,196;3,1,800;2,2,260;3,2,838|1
8,5|4,2,1425;2,2,183;2,1,393;4,2,471;3,1,1999;1,2,1727;2,1,406;4,1,491;1,1,1147;4,1,1490;1,1,1716;2,0,183;3,0,1525;2,1,284;2,0,196;1,0,1884;4,2,1058;2,0,227;3,1,1616;2,0,149;4,0,1013;1,0,414;4,0,1124;2,2,324;3,1,2108;1,1,1392|1
4,10|1,0,741;1,0,573;2,0,27;2,0,68;2,0,274;1,0,1374;1,0,618;2,0,220;1,0,871;2,0,246;1,0,684;1,0,1349;2,0,183;1,0,818;2,0,73;1,0,775;1,0,1095;1,0,681;1,0,380;2,0,132;1,0,689;2,0,267;1,0,719;1,0,1431;1,0,298;1,0,279|1
5,17|0,1,514;1,2,853;2,2,183;0,0,177;0,0,355;0,2,550;5,0,65;1,1,723;5,2,106;1,0,377;3,0,846;3,2,880;5,2,233;3,1,780;0,2,175;5,1,56;2,1,27;1,0,455;3,1,588;3,2,872;0,2,351;3,0,759;1,0,327;3,1,647;0,1,3;3,1,864;0,1,35;5,2,24;3,0,898;1,2,1056;0,1,294;5,0,126;0,2,135;5,2,94;1,2,1079;2,2,274|1
6,3|0,1,295;1,0,884;1,2,759;0,0,333;0,0,157;0,0,91;0,0,275;0,0,189;0,2,178;1,2,948;0,2,479;1,0,805;1,0,884;0,0,177;1,2,1055;1,1,890;1,2,768;0,1,350;1,1,817;1,1,974;1,2,716;0,2,351;1,2,1049;1,2,540;1,0,728;1,2,1055;1,2,661;1,1,736;0,2,335;0,1,259;0,0,339|0
3,32|4,0,396;5,0,189;1,0,823;4,0,408;5,0,246;4,0,751;5,0,116;1,0,1247;1,0,1157;4,0,568;4,0,1017;1,0,993;5,0,95;5,0,148;4,0,522;1,0,1134;5,0,237;5,0,55;5,0,123;5,0,91;4,0,1023;4,0,378;4,0,851;1,0,992;1,0,985;1,0,1049;1,0,726;4,0,991;5,0,113;4,0,1024;4,0,694;4,0,577;5,0,55;5,0,175;1,0,394;1,0,652;1,0,548;5,0,169;5,0,106;1,0,493;5,0,96;1,0,784;1,0,1095;4,0,415;4,0,840;1,0,892;5,0,110;1,0,1032;4,0,1042;4,0,795;4,0,795;5,0,104|1
1,29|2,1,159;2,0,27;2,1,196;1,1,768;1,1,817;1,1,1061;1,1,911;2,0,135;2,1,260;2,1,329;1,0,663;1,0,672;2,0,311;2,1,169;2,0,401;1,1,692|0
5,5|1,1,710;1,1,1201;1,0,489;1,1,1298;1,0,673;1,1,1112;1,1,603;1,1,1056;1,1,887;1,0,810;1,1,1015;1,0,522;1,0,413|0
0,87|5,0,146;2,0,196;5,0,230;5,1,325;5,0,125;2,1,197;2,1,156;5,1,299|1
3,11|3,0,736;1,0,359;3,0,779;1,0,821;1,0,598;3,0,901;3,0,1094;3,0,1373;3,0,922;5,0,132;3,0,1088;3,0,1218;5,0,25;5,0,67|1
6,7|3,0,2119;3,0,1363;3,0,2052;5,0,146;3,0,2018;1,0,757;1,0,873;5,0,152;3,0,1779;1,0,973;3,0,2171;1,0,837;3,0,1247;5,0,135;5,0,162;3,0,1929;3,0,1688|1
8,4|3,2,2222;2,0,133;1,1,1702;4,1,1354;4,1,551;2,2,172;4,2,793;2,1,119;3,1,1730;1,0,301;1,0,1137;4,0,1314;2,0,261;1,0,1748;2,1,324;2,1,196;4,2,1457;3,1,2005;3,2,2534;2,1,92;2,2,426;3,1,2425;2,2,379;1,1,867|1
4,1|2,0,237;2,1,274;4,2,1208;4,2,1266|1
4,9|0,0,254;0,0,531;1,0,888;0,0,333;1,0,712;4,0,554;1,0,811;4,0,768;4,0,746;0,0,417;4,0,639|0
7,1|1,0,729;5,2,81;1,0,614;0,1,567;0,2,907;5,0,4;0,2,172;5,0,33;5,2,246;0,0,267;0,1,162|0
6,2|0,0,119;3,1,1116;2,0,210;3,1,1409;2,0,132;2,0,197;0,0,141;3,0,967;3,0,1141;2,0,17;0,1,225;3,0,774;0,0,168;2,1,68;2,1,196;2,0,260;2,0,14;0,0,185;2,1,156;3,1,570|1
2,1|0,2,344;2,2,234|1
1,1|2,0,159;1,0,700;1,0,984;1,0,1311|1
4,4|4,1,805;2,1,14;2,2,274;4,1,1007;2,0,145;4,0,606;2,2,95;2,0,260;2,2,132|1
6,3|5,2,145;5,2,104;3,2,1055;5,0,134;5,0,2;3,2,1055;3,2,1055|1
1,12|4,2,1241;4,1,704;1,1,1170;4,0,387;2,1,416;5,0,51;4,1,896;4,1,330;2,2,223;0,0,410;4,2,1415;1,1,1518;5,0,115;4,0,528;5,0,63;1,2,1794;5,1,124;1,2,2007;4,1,300;5,2,318;0,0,308;4,1,641;0,1,35;2,2,119;5,2,95;0,2,694;0,0,33;4,0,502;4,1,1771|1
6,12|0,1,259;5,2,126;0,2,333;0,1,3;2,1,200;0,1,181;0,2,532;5,2,385;2,2,27;2,1,278;0,2,140;2,2,123|0
5,4|3,0,1182;3,1,1070;3,1,983;3,1,1247;3,1,1134;3,0,818;3,1,1141;3,1,1246|1
2,7|2,0,329;3,0,1195;3,0,1372;3,0,1187;3,0,2111;2,0,196;2,0,183;2,0,223;3,0,1255;2,0,183;3,0,1392;2,0,233;2,0,237;3,0,1810;3,0,1030;3,0,819;2,0,392;3,0,927;2,0,443;2,0,210;3,0,1375;3,0,930|1
8,6|3,1,894;4,0,280;4,0,428;1,0,414;1,0,600;4,1,775;1,0,674;3,2,750;4,2,693;3,0,403;1,1,539;3,2,928;4,2,321;4,1,365;4,2,773;4,1,351;3,2,1183;4,1,734;1,0,383;4,2,609;3,0,382;1,1,704;3,0,646|1
8,1|1,0,963;1,1,1575;4,1,863;3,0,1769;1,1,994;4,0,698;4,1,1025;4,1,739;1,0,842;3,1,1918;3,0,1104;3,0,856;3,1,736|1
4,10|1,1,1031;4,0,721;1,1,855;1,0,554;1,1,642;5,0,154;5,1,137;5,0,162;5,0,113;4,0,671;1,1,889;1,1,1371;5,0,74;4,0,1129;1,1,866;5,1,264;4,1,914;1,0,1180;4,1,1099;1,1,646;1,1,1061;5,0,126;4,1,735;1,0,956|1
8,1|0,0,517;0,0,602;0,0,339;0,0,398;0,0,609;2,0,196;2,0,183;0,0,461;2,0,183;2,0,124;0,0,413;2,0,218;0,0,181;2,0,261;2,0,183;2,0,183;0,0,602;2,0,210;0,0,347;0,0,583;0,0,219;0,0,313;0,0,295;2,0,182;0,0,245|0
6,13|3,0,1350;3,2,1631;3,0,1536;3,2,1631;3,2,1631;3,0,802;3,2,1631;3,0,1254;3,2,1631;3,1,1274;3,2,1631;3,1,1496|1
1,14|5,0,204;5,0,148;4,0,1220;5,1,171;5,1,107;4,1,1582;4,0,545;5,0,19;4,1,811;4,1,610;5,0,81;4,1,573;4,0,577;4,0,538;4,0,488|1
2,1|3,0,2402;2,0,172;3,0,1543;1,0,760;2,0,260|1
6,2|4,0,758;0,0,187;5,0,20;3,0,1254;0,0,129;3,0,789;3,0,932;1,0,542;0,0,589;3,0,1088;5,0,113;0,0,402;4,0,726;1,0,1066;4,0,700;1,0,878;5,0,109|1
4,5|1,1,1252;3,0,898;3,1,1375|0
7,2|2,0,41;2,1,156;2,0,132;0,0,177;0,1,277;2,1,27;2,1,172;0,0,238;0,1,320;2,1,169|0
3,25|4,0,383;0,0,87;0,1,386;0,0,264;4,1,718;0,0,33;4,0,362|0
2,3|4,0,381;4,0,337;2,2,27|0
6,3|2,1,220;2,2,106;0,1,567;4,0,428;2,0,106;3,1,1345;2,2,156;3,1,1345;2,1,105;4,0,535;4,2,1255;2,1,65;2,1,156|1
7,2|5,0,170;5,0,175;5,0,86;5,0,101;5,0,138;5,0,165;5,0,109|0
1,1|2,0,92;0,0,253;0,0,366|1
3,18|2,1,301;0,1,437;3,1,845;1,1,940;3,0,1183;1,1,781;2,0,274;2,1,183;0,1,584;1,1,627;4,0,272;3,0,1110;5,0,225;0,1,386;0,0,505;5,1,57;2,0,27;5,0,69;3,1,1166;2,0,105;4,1,452;3,0,947;5,0,50|1
4,2|3,1,800|0
3,35|2,1,135;3,1,1998;4,0,846;3,0,1449;3,0,1031;2,0,196;2,1,247;4,0,857;4,0,1157;0,1,351;3,0,720;0,0,249;4,1,1190;2,1,273;4,0,963|1
8,5|0,2,805;0,2,828;0,0,275;2,1,210;5,2,295;5,1,237;5,0,124;0,1,667;5,1,211;5,1,164;5,0,228;2,2,380;0,0,366;0,0,403;2,2,366|1
6,9|5,0,150;0,0,152;5,0,34;0,1,455;0,1,244;0,0,113;0,1,503;0,0,221;5,1,238;0,0,97;5,1,215;0,1,351;0,0,420;0,1,158;0,1,322;5,1,200;5,1,137;0,1,583;5,0,128;5,1,307;0,0,116;5,0,45|1
3,6|3,2,2663;2,2,225;3,1,1610;1,2,1515;1,0,1136|1
6,4|0,1,537;4,0,248;1,1,737;1,2,1184;5,0,216;1,2,952;0,2,228;5,0,71;0,0,173;5,0,71;0,2,338|0
8,2|3,0,1623;1,1,814;5,0,110;4,1,661;1,0,490;3,0,1429;4,1,1254;4,1,677;4,0,364;4,1,1596;4,0,538;1,0,1197|1
4,6|5,2,200;5,0,115;5,2,105;5,0,15;5,1,10;5,0,70;5,2,92;5,0,65;5,2,152;5,1,17;5,2,91;5,0,71;5,2,132;5,0,2;5,2,157;5,1,240;5,0,116;5,1,25|1
0,3|1,0,872;2,0,145;1,0,901;5,0,126|1
3,12|5,1,108;5,0,137;5,1,162;5,1,66;5,1,266;5,0,219;5,1,32;5,0,29;5,1,35;5,1,153;5,0,144;5,1,164;5,1,213;5,0,58;5,1,190;5,1,17|1
1,1|5,2,96|0
2,8|3,2,2145;4,0,855;3,0,515;4,0,1165;4,0,699;4,0,1177;4,2,881;3,0,1666;4,0,926;4,2,899;4,1,1373;3,2,2145|1
7,10|2,0,196;2,0,210;4,0,1258;4,0,854;3,0,1010;3,0,1680;4,0,728;4,0,657;3,0,1370;4,0,779;3,0,1699;3,0,1477;4,0,623;4,0,752;2,0,119;3,0,1677;3,0,1138;2,0,393|1
8,3|3,0,501;1,0,1031;3,0,1108;5,0,175;4,0,746;4,0,1218;1,0,417;5,0,52;0,0,529;5,0,33;1,0,1014;5,0,150;4,0,536;4,0,994;3,0,1203|1
6,4|3,0,583;4,0,406;3,1,1036;3,1,1055;1,0,509;0,0,173;1,1,1055;3,1,753;4,1,534;4,0,218;5,1,96;1,0,358;4,1,589|1
0,98|5,1,153;5,1,121;5,0,65;5,2,150;5,0,109|1
4,1|2,0,27;5,0,102;5,0,153;2,0,156;0,0,659;5,0,29;0,0,305;5,0,236;5,0,149;2,0,389|1
4,1|5,0,124;5,0,109;1,1,1119;5,0,119;1,0,757;5,0,118;5,1,213;5,1,153|1
1,14|1,1,1574;1,2,1879;1,2,2337;4,2,1236;1,0,1236;1,1,2053;1,0,599;1,1,1287;1,1,1128;1,2,884;4,1,968;1,2,1713;1,0,686;1,2,2048;1,0,1053;4,2,1728;4,0,726;1,0,1334;4,1,1708|1
7,1|3,0,616;3,0,1229;3,0,774;0,0,119;0,0,249;3,0,901;0,0,524;3,0,1101|1
4,1|1,0,814;5,1,115|0
4,1|5,1,121;5,0,156;5,1,260;5,1,192|0
0,11|0,0,467;5,0,88;0,0,356;5,0,82;3,0,878;5,0,113;0,0,33;0,0,311;3,0,848;5,0,25|1
5,10|1,0,703;1,0,568;1,0,1121;1,0,919;1,0,693;1,0,1001;1,0,606;1,0,513;1,0,613;1,0,1121;1,0,1054;1,0,614;1,0,630;1,0,444;1,0,976;1,0,824;1,0,882;1,0,688;1,0,891;1,0,582;1,0,544|0
0,144|4,1,613;5,0,143;2,1,233;2,2,14;4,0,1473;2,0,233;5,1,67;2,0,183;2,1,156;5,0,146;2,1,223;5,2,168;5,0,125;5,0,244;5,0,98;5,2,41;4,2,835;5,0,19;2,0,183;4,0,538;4,2,1070;5,2,78;5,1,176;4,0,492|1
0,7|3,1,1918|1
7,2|4,0,823;2,2,256;2,1,183;4,1,675;2,2,339;2,0,119;4,1,1266;2,0,183;2,2,274;2,1,324;4,0,1373;4,2,982|1
7,1|4,0,1391;3,0,2421;3,0,1171;3,0,2638;3,0,1448|1
6,5|2,2,210;0,0,273;5,1,185;3,2,896;2,1,156|0
4,4|4,0,445;5,1,76;5,1,66;5,0,109;5,1,153;4,0,445;4,0,514;5,1,144;4,1,919;5,0,8;5,0,103;5,1,205;5,0,106;4,0,782|1
0,84|1,0,1722;2,0,183;3,0,2359;1,0,1934;5,0,174;1,0,1719;1,0,1609;2,0,183;1,0,1912;1,0,917;1,0,1252;2,0,210;3,0,1447;5,0,192;2,0,443;5,0,240;2,0,156;5,0,115;3,0,1319;2,0,210;1,0,2080;5,0,113;1,0,1028;3,0,2134;5,0,183;5,0,201|1
6,8|0,1,227;0,0,205;5,0,70;5,0,50;5,2,62;5,0,77;0,0,365;5,2,88;5,0,96;0,1,308;5,0,4;5,2,83;0,1,195;0,0,207;5,2,241;5,0,109;0,2,215;5,2,228;0,1,98;0,1,35;5,1,66;0,0,17;0,1,280|1
3,3|1,1,749;4,0,397;5,1,38|1
4,1|0,0,219;1,1,1256;0,1,708;2,0,260;4,1,1189;0,1,401;1,1,1329;1,0,931|1
5,1|0,0,372;3,1,914|1
5,4|5,0,109;5,2,134;5,1,26;5,2,105;5,1,66;5,1,108;5,2,24;5,2,168;5,1,64;5,1,178;5,1,200;5,1,108;5,2,105;5,2,192;5,2,174|1
1,28|1,0,1623;4,0,1307;4,0,725;4,0,790;4,0,1419;4,0,727;1,0,1103;1,0,777;3,0,1250;1,0,1070;3,0,881;4,0,1127;4,0,1012;4,0,1532;4,0,726;1,0,649;1,0,1679;3,0,1918;1,0,830|1
0,132|5,0,156;5,0,114;5,0,109;5,0,91;5,0,149;1,0,703;2,0,145;2,0,156;1,0,1087;2,0,199;5,0,110;5,0,52;1,0,898;1,0,1046;2,0,375;1,0,1057;1,0,1281;2,0,145;2,0,247;5,0,91;2,0,97;5,0,109;1,0,488;2,0,301;1,0,431;1,0,279;5,0,109;2,0,196;5,0,201;1,0,350;5,0,71;5,0,48;1,0,949;5,0,75;5,0,70;1,0,821;5,0,115;1,0,746;5,0,81;5,0,109;5,0,109;2,0,260;2,0,260;5,0,128;2,0,183;5,0,65;1,0,1178;5,0,132;5,0,112;2,0,135;2,0,172;2,0,172;1,0,1440;1,0,774;2,0,188;5,0,111;1,0,851;2,0,183;2,0,119;5,0,102;5,0,55|1
7,2|1,1,487;1,0,759;1,0,598;1,0,449;1,2,1055;1,1,549;1,1,576;1,1,883;1,0,771;1,0,540;1,1,960;1,1,859;1,2,792|0
7,1|5,1,72|0
0,102|4,0,685;0,0,301;4,0,846;5,0,33;1,0,752;2,0,210;5,0,112;2,0,105;2,0,14;1,0,511;2,0,27;1,0,480;1,0,715;5,0,107;0,0,372|1
7,6|3,0,1300;3,0,1442;3,1,1468;3,0,1296;3,1,1503;3,1,1429|1
0,6|5,0,29;5,0,63;4,0,470|0
2,1|1,1,1043;5,1,154;5,0,134;2,1,119|1
4,1|3,1,1857;4,2,1049;0,1,692|1
3,8|4,0,599;3,0,809;4,0,445;3,0,999;4,0,756;3,0,877;5,0,119;4,0,481;5,0,12;5,0,28;4,0,495;3,0,576;5,0,31;4,0,553;5,0,19|1
3,16|1,0,993;1,1,778;1,1,1061;1,1,1338;2,1,183;1,1,1073;2,0,105;1,0,1059;1,0,1247;2,1,183;2,1,210;1,1,597;2,1,169;2,0,145;2,0,137|1
4,2|5,0,121;0,0,253;2,1,183;5,0,113;5,0,104;5,1,87;2,0,183;0,0,177|0
5,9|5,0,3;5,0,109;5,0,129;5,0,29;5,0,109;5,0,70;5,0,109;5,0,10;5,0,14;5,0,97;5,0,109;5,0,97;5,0,124;5,0,42;5,0,19;5,0,34|0
6,2|5,0,138;5,1,191;5,0,106;4,0,436;5,1,154;4,1,343;4,0,577|1
0,83|5,0,94;5,1,163;5,1,176;1,1,482;2,0,183;5,0,173;1,0,969;5,0,70;5,0,109|1
6,5|0,2,661;0,1,824;0,1,181;2,2,132;2,2,145;2,0,156;2,0,105;0,1,628;0,1,418;2,0,169;0,1,315;0,2,270;0,1,194;2,1,210;0,1,195;2,0,95;2,0,154;0,2,979;2,1,287;2,2,183;0,1,315;0,0,173;0,0,39;2,1,145|0
6,1|5,0,115;3,2,2753;3,1,2700|1
2,9|4,0,1011;4,0,540;4,0,525;4,0,1082;4,0,598;4,0,1102;4,0,1114;4,0,916;4,0,884;4,0,622;4,0,713;4,0,690;4,0,704;4,0,1164;4,0,759;4,0,521;4,0,1151|1
6,3|3,0,1687;0,0,624;3,0,1731;3,0,1446;5,0,134;3,0,796;3,0,1853;3,0,884;0,0,258;0,0,614;5,0,52;5,0,66;0,0,147;3,0,2315;0,0,632;0,0,141;5,0,153;3,0,1285;0,0,352;0,0,674|1
6,1|2,0,27;2,0,183;5,2,451;2,1,256;5,1,126;1,2,2145|1
1,1|2,0,321;5,0,92;0,0,346;5,0,109;0,1,628;2,0,210;5,0,179|1
5,1|3,1,814|1
7,1|4,1,329|0
0,26|0,0,212;5,0,51;5,0,71;0,0,269;5,0,78;5,0,109;0,0,295;0,0,242;5,0,57;5,0,19;0,0,275;0,0,33;5,0,2;5,0,128;0,0,33;0,0,17;5,0,70;5,0,106;0,0,249;5,0,115;5,0,80;0,0,397;5,0,156;0,0,87;0,0,301;5,0,19;5,0,70;5,0,97;0,0,314;0,0,184;5,0,170;0,0,119;0,0,177;0,0,33;0,0,119;0,0,231;0,0,254;5,0,25;5,0,110;0,0,362;5,0,109;5,0,52;5,0,115|1
0,69|3,1,1751;0,1,158;0,1,379;2,1,159;3,1,951;0,0,481;0,1,510;0,0,359;2,0,183;2,1,247;0,1,530;0,0,249;2,0,105;3,0,949;3,0,1200;0,1,474;3,0,1335;0,1,465;3,0,714;0,1,286;2,1,247;2,0,27;0,0,185;2,0,27;3,1,1593;3,1,1244;3,0,1286;3,0,1431;3,1,1343;0,1,330;0,1,547;2,0,260;0,1,295;2,1,145;3,1,1473|1
7,9|2,1,291;5,0,138;5,1,100;5,1,171;5,0,107;2,0,183;2,1,122;2,1,156;5,1,124;5,1,155;2,0,132;5,0,71;2,0,196;5,0,65;5,1,159;2,0,156;5,1,226;5,0,51;5,1,251;2,0,73;5,1,266;2,0,379;2,1,137;5,1,186;2,0,339;2,1,300;5,0,63;2,1,287;5,1,200;5,0,189|0
3,2|4,2,1319;1,2,2018|1
3,29|2,0,324;2,0,210;2,0,27;2,0,159;2,0,361;2,1,233;2,0,105;2,0,27;2,1,132;2,1,301;2,0,183;2,0,183;2,1,119;2,0,183;2,1,14;2,0,252;2,0,169;2,1,183;2,0,27;2,1,27;2,0,183;2,0,145;2,1,270;2,1,196;2,0,183;2,1,237;2,0,247;2,1,183;2,1,145|1
7,1|4,0,534;4,0,672;4,0,784;5,0,123;3,0,1399;5,0,35;3,0,821|1
2,3|0,1,748;0,0,339;3,1,1998;4,0,831;4,1,853;3,1,914;4,1,511;4,0,826;0,0,461;0,1,230;3,0,705;3,1,2170|1
3,22|0,2,279;3,1,832;2,0,132;3,0,814;0,0,346;2,1,92;2,0,196;0,2,618;0,0,116;3,1,832;2,2,15|0
5,2|1,0,828;1,0,529;1,0,665;1,2,1377|0
4,3|0,0,301;3,1,1472;0,1,251;3,1,1503;0,2,489;3,2,1503|1
2,1|1,0,854;1,0,558;1,0,802;5,0,71;4,0,637;4,0,904;4,0,1259|1
6,1|5,1,305;5,2,224;1,0,1375;1,0,793;4,0,685;1,0,1332;4,1,674|1
5,6|3,0,1505;1,1,1208;3,1,1913;1,1,1040;5,2,264;3,2,1919;2,1,260;2,0,156;1,2,1526;1,0,920;5,2,146;1,2,1579;3,1,1441;2,1,223;3,0,820;2,0,302;2,0,388;1,0,1003;2,0,252|1
1,17|1,0,1031;4,1,414;2,1,169;4,0,955;2,2,27;1,2,907;1,2,1343;1,0,1177;1,0,755;1,2,1207;4,0,473;4,2,1635;1,2,1164;4,2,1378;4,0,548;4,0,875;2,1,247;4,0,905;1,2,1959;4,0,1216;4,0,1010;4,1,831|1
5,1|0,2,329;0,0,368;0,0,187;5,1,50|0
7,1|2,1,210;2,1,169;2,0,196;2,1,183;2,0,183;2,1,196;2,1,196;2,1,183;2,1,169;2,0,169;2,1,196;2,0,260;2,0,154;2,0,260|0
3,31|4,0,989;2,0,27;1,0,1239;4,2,1072;1,1,1422;4,0,726;2,1,145;2,0,210|0
1,15|4,0,1012;5,0,96;5,0,138;5,0,51;5,0,110;4,0,529;5,0,66;5,0,106;5,0,28;4,0,1007;5,0,68;0,0,242;0,0,231;4,0,1067;5,0,55;0,0,425;5,0,194;5,0,98|0
0,23|5,2,138;0,0,143;0,1,600;0,1,353;2,0,145;5,2,350;2,0,145;2,2,337;5,2,262;5,1,162|1
2,2|3,1,1322;0,1,350;0,1,244;3,1,1066;0,0,173;3,0,805;0,0,225;3,0,896|1
6,1|2,0,183;0,0,699;0,0,581;2,0,156;2,0,287;0,0,249;2,0,324;0,0,580;0,0,266;4,0,1247;4,0,1090;4,0,1081;4,0,1074;4,0,1611|1
2,1|0,1,279;4,0,594;0,1,159;1,2,703|1
0,27|4,0,525;0,0,275;4,0,1020;0,0,269;0,0,403;4,0,514;0,0,366;5,0,116;5,0,225;5,0,115;2,0,305;2,0,233;0,0,342|1
6,3|0,0,365;0,0,318;4,0,799;0,0,532;4,0,676;5,0,109;3,0,808;0,0,189;4,0,895;0,0,221;3,0,1108;0,0,209;3,0,1104;0,0,269;3,0,915;4,0,879;4,0,1027;5,0,91;4,0,398;0,0,255;3,0,1249;4,0,595;5,0,91;5,0,81;4,0,490;3,0,1249;4,0,900;4,0,726;5,0,183;4,0,499;4,0,618;3,0,1249;0,0,275;0,0,372|1
7,1|1,1,1406;4,0,426;4,2,1289;4,2,960;4,2,1341|1
0,42|1,0,1436;1,0,1589;2,0,355;1,0,646;2,0,397;5,0,131;1,0,818;2,0,315;2,0,220;5,0,202;1,0,2103;1,0,1773;5,0,71;1,0,1707;1,0,264;5,0,2;2,0,393;2,0,27;5,0,140;2,0,328;2,0,82;5,0,181;5,0,29;5,0,106;2,0,27;1,0,814;2,0,264;1,0,803;5,0,118;2,0,119|1
0,1|4,0,855|1
4,8|4,0,406;3,1,1212;3,0,467;3,1,620;4,1,695;1,1,985;4,0,1004;4,0,504;1,1,640;4,0,657;4,0,686;1,0,952|1
